databaseId,durationTotal,createdTime,endTime
368230331338976472,38610,2018-02-23 21:33:06.571000+00:00,2018-02-23 21:33:45.181000+00:00
368230331338976472,71036,2018-02-26 16:04:59.527000+00:00,2018-02-26 16:06:10.563000+00:00
368230331338976472,25013,2018-02-26 21:49:01.447000+00:00,2018-02-26 21:49:26.460000+00:00
368230331338976472,2552,2018-02-22 19:09:10.809000+00:00,2018-02-22 19:09:13.361000+00:00
368230331338976472,41684,2018-02-22 17:17:07.580000+00:00,2018-02-22 17:17:49.264000+00:00
368230331338976472,34735,2018-02-24 05:53:47.793000+00:00,2018-02-24 05:54:22.528000+00:00
368230331338976472,1723,2018-02-23 09:54:46.215000+00:00,2018-02-23 09:54:47.938000+00:00
368230331338976472,15600,2018-02-28 01:24:57.450000+00:00,2018-02-28 01:25:12.645000+00:00
368230331338976472,1149652,2018-02-28 01:04:59.395000+00:00,2018-02-28 01:24:09.470000+00:00
368230331338976472,46161,2018-02-25 20:40:28.633000+00:00,2018-02-25 20:41:14.794000+00:00
368230331338976472,23112,2018-02-28 05:24:49.498000+00:00,2018-02-28 05:25:12.610000+00:00
368230331338976472,35046,2018-02-22 18:25:59.390000+00:00,2018-02-22 18:26:34.436000+00:00
368230331338976472,23387,2018-02-24 06:06:58.189000+00:00,2018-02-24 06:07:21.576000+00:00
368230331338976472,1370,2018-02-22 09:41:24.722000+00:00,2018-02-22 09:41:26.920000+00:00
368230331338976472,46892,2018-02-23 16:04:16.970000+00:00,2018-02-23 16:05:03.862000+00:00
368230331338976472,25763,2018-02-24 05:49:52.761000+00:00,2018-02-24 05:50:18.524000+00:00
368230331338976472,1752,2018-02-25 09:52:31.641000+00:00,2018-02-25 09:52:33.393000+00:00
368230331338976472,3415,2018-02-25 09:50:58.856000+00:00,2018-02-25 09:51:02.271000+00:00
368230331338976472,25929,2018-02-28 09:30:42.106000+00:00,2018-02-28 09:31:08.350000+00:00
368230331338976472,13561,2018-02-22 23:02:40.104000+00:00,2018-02-22 23:02:53.665000+00:00
368230331338976472,41492,2018-02-26 01:48:05.989000+00:00,2018-02-26 01:48:47.481000+00:00
368230331338976472,20510,2018-02-28 01:14:04.576000+00:00,2018-02-28 01:14:25.860000+00:00
368230331338976472,2567,2018-02-26 09:52:44.785000+00:00,2018-02-26 09:52:47.352000+00:00
368230331338976472,32346,2018-02-27 17:50:10.533000+00:00,2018-02-27 17:50:42.879000+00:00
368230331338976472,46721,2018-02-27 02:04:47.728000+00:00,2018-02-27 02:05:34.449000+00:00
368230331338976472,20600,2018-02-28 05:48:49.818000+00:00,2018-02-28 05:49:10.418000+00:00
368230331338976472,31657,2018-02-27 04:50:38.513000+00:00,2018-02-27 04:51:10.170000+00:00
368230331338976472,35694,2018-02-23 03:41:53.390000+00:00,2018-02-23 03:42:28.733000+00:00
368230331338976472,42534,2018-02-22 03:42:49.460000+00:00,2018-02-22 03:43:31.580000+00:00
368230331338976472,52679,2018-02-22 17:37:16.705000+00:00,2018-02-22 17:38:09.384000+00:00
368230331338976472,2175,2018-02-27 09:01:02.504000+00:00,2018-02-27 09:01:04.679000+00:00
368230331338976472,22042,2018-02-26 01:35:15.743000+00:00,2018-02-26 01:35:37.785000+00:00
368230331338976472,5207,2018-02-22 19:13:50.631000+00:00,2018-02-22 19:13:55.838000+00:00
368230331338976472,2587,2018-02-22 19:14:46.663000+00:00,2018-02-22 19:14:49.250000+00:00
368230331338976472,34975,2018-02-26 00:13:25.672000+00:00,2018-02-26 00:14:00.647000+00:00
368230331338976472,35626,2018-02-26 00:01:37.721000+00:00,2018-02-26 00:02:13.347000+00:00
368230331338976472,73750,2018-02-28 14:20:16.192000+00:00,2018-02-28 14:21:29.942000+00:00
368230331338976472,29152,2018-02-22 03:14:13.140000+00:00,2018-02-22 03:14:42.292000+00:00
368230331338976472,51588,2018-02-25 15:59:49.156000+00:00,2018-02-25 16:00:40.744000+00:00
368230331338976472,52369,2018-02-26 19:26:08.418000+00:00,2018-02-26 19:27:00.787000+00:00
368230331338976472,496,2018-02-23 01:41:49.588000+00:00,2018-02-23 01:41:50.840000+00:00
368230331338976472,2536,2018-02-24 03:13:26.332000+00:00,2018-02-24 03:13:28.868000+00:00
368230331338976472,51287,2018-02-27 18:07:15.388000+00:00,2018-02-27 18:08:06.675000+00:00
368230331338976472,1978,2018-02-24 09:51:15.830000+00:00,2018-02-24 09:51:17.610000+00:00
368230331338976472,2348,2018-02-27 09:36:19.218000+00:00,2018-02-27 09:36:21.566000+00:00
368230331338976472,39432,2018-02-22 03:05:21.139000+00:00,2018-02-22 03:06:00.571000+00:00
368230331338976472,64653,2018-02-22 16:09:42.257000+00:00,2018-02-22 16:10:46.910000+00:00
368230331338976472,15569,2018-03-02 15:21:42.718000+00:00,2018-03-02 15:21:58.287000+00:00
368230331338976472,63072,2018-03-02 15:00:30.135000+00:00,2018-03-02 15:01:33.207000+00:00
368230331338976472,36493,2018-03-02 14:37:30.331000+00:00,2018-03-02 14:38:06.824000+00:00
368230331338976472,929453,2018-03-02 16:04:08.707000+00:00,2018-03-02 16:19:38.160000+00:00
368230331338976472,11142,2018-03-02 15:46:36.813000+00:00,2018-03-02 15:46:47.955000+00:00
368230331338976472,66289,2018-03-02 14:38:28.261000+00:00,2018-03-02 14:39:34.550000+00:00
368230331338976472,314969,2018-03-02 14:02:02.410000+00:00,2018-03-02 14:07:17.379000+00:00
368230331338976472,23780,2018-03-02 16:31:59.449000+00:00,2018-03-02 16:32:23.229000+00:00
368230331338976472,33749,2018-03-02 16:32:34.648000+00:00,2018-03-02 16:33:08.397000+00:00
368230331338976472,8187,2018-03-05 01:36:41.738000+00:00,2018-03-05 01:36:49.925000+00:00
368230331338976472,607162,2018-03-05 01:49:23.482000+00:00,2018-03-05 01:59:30.644000+00:00
368230331338976472,24730,2018-03-05 01:48:14.490000+00:00,2018-03-05 01:48:39.220000+00:00
368230331338976472,597825,2018-03-05 01:15:26.660000+00:00,2018-03-05 01:25:23.891000+00:00
368230331338976472,31733,2018-03-05 01:37:24.170000+00:00,2018-03-05 01:37:55.750000+00:00
368230331338976472,21628,2018-03-05 01:36:50.551000+00:00,2018-03-05 01:37:12.179000+00:00
368230331338976472,7427,2018-03-05 01:25:58.908000+00:00,2018-03-05 01:26:06.335000+00:00
368230331338976472,32762,2018-03-05 01:48:50.100000+00:00,2018-03-05 01:49:22.763000+00:00
368230331338976472,8540,2018-03-05 01:25:24.470000+00:00,2018-03-05 01:25:33.100000+00:00
368230331338976472,607937,2018-03-05 01:37:56.319000+00:00,2018-03-05 01:48:04.256000+00:00
368230331338976472,6921,2018-03-05 01:48:42.454000+00:00,2018-03-05 01:48:49.375000+00:00
368230331338976472,8715,2018-03-05 01:48:05.155000+00:00,2018-03-05 01:48:13.870000+00:00
368230331338976472,22702,2018-03-04 04:56:35.472000+00:00,2018-03-04 04:56:58.174000+00:00
368230331338976472,7249,2018-03-04 02:48:11.385000+00:00,2018-03-04 02:48:18.634000+00:00
368230331338976472,621884,2018-03-04 04:22:35.723000+00:00,2018-03-04 04:32:57.607000+00:00
368230331338976472,7705,2018-03-04 04:33:33.561000+00:00,2018-03-04 04:33:41.266000+00:00
368230331338976472,7751,2018-03-04 04:57:01.500000+00:00,2018-03-04 04:57:08.756000+00:00
368230331338976472,628837,2018-03-04 04:34:16.256000+00:00,2018-03-04 04:44:45.930000+00:00
368230331338976472,8138,2018-03-04 04:32:58.255000+00:00,2018-03-04 04:33:06.393000+00:00
368230331338976472,34547,2018-03-04 04:45:28.877000+00:00,2018-03-04 04:46:03.424000+00:00
368230331338976472,36179,2018-02-23 16:42:17.837000+00:00,2018-02-23 16:42:54.160000+00:00
368230331338976472,52258,2018-02-24 03:11:24.268000+00:00,2018-02-24 03:12:16.526000+00:00
368230331338976472,3428,2018-02-26 04:53:21.719000+00:00,2018-02-26 04:53:25.147000+00:00
368230331338976472,45112,2018-02-22 16:02:06.252000+00:00,2018-02-22 16:02:51.364000+00:00
368230331338976472,43860,2018-02-26 17:41:24.158000+00:00,2018-02-26 17:42:08.180000+00:00
368230331338976472,26373,2018-02-24 21:37:34.178000+00:00,2018-02-24 21:38:00.551000+00:00
368230331338976472,26130,2018-02-26 03:35:19.628000+00:00,2018-02-26 03:35:45.758000+00:00
368230331338976472,1322,2018-02-23 00:45:46.958000+00:00,2018-02-23 00:45:48.280000+00:00
368230331338976472,59174,2018-02-26 15:00:09.260000+00:00,2018-02-26 15:01:08.200000+00:00
368230331338976472,45803,2018-02-22 14:54:22.240000+00:00,2018-02-22 14:55:07.827000+00:00
368230331338976472,54067,2018-02-25 00:54:17.804000+00:00,2018-02-25 00:55:11.871000+00:00
368230331338976472,29244,2018-02-22 10:08:14.487000+00:00,2018-02-22 10:08:43.731000+00:00
368230331338976472,2182,2018-02-26 02:53:22.780000+00:00,2018-02-26 02:53:24.260000+00:00
368230331338976472,1961,2018-02-22 09:51:33.849000+00:00,2018-02-22 09:51:35.810000+00:00
368230331338976472,6748,2018-02-22 19:13:42.503000+00:00,2018-02-22 19:13:49.251000+00:00
368230331338976472,24242,2018-02-23 16:52:23.343000+00:00,2018-02-23 16:52:47.585000+00:00
368230331338976472,45768,2018-02-22 17:34:28.967000+00:00,2018-02-22 17:35:14.735000+00:00
368230331338976472,136138,2018-02-24 14:21:39.361000+00:00,2018-02-24 14:23:55.499000+00:00
368230331338976472,2031,2018-02-25 09:35:06.512000+00:00,2018-02-25 09:35:08.543000+00:00
368230331338976472,41657,2018-02-23 03:21:24.947000+00:00,2018-02-23 03:22:06.604000+00:00
368230331338976472,26084,2018-02-24 05:23:43.490000+00:00,2018-02-24 05:24:09.133000+00:00
368230331338976472,60847,2018-02-24 16:55:08.626000+00:00,2018-02-24 16:56:09.473000+00:00
368230331338976472,44066,2018-02-22 00:06:56.910000+00:00,2018-02-22 00:07:40.157000+00:00
368230331338976472,52731,2018-02-24 02:12:30.117000+00:00,2018-02-24 02:13:22.848000+00:00
368230331338976472,25412,2018-02-23 23:08:15.210000+00:00,2018-02-23 23:08:40.433000+00:00
368230331338976472,43137,2018-02-25 21:02:41.405000+00:00,2018-02-25 21:03:24.542000+00:00
368230331338976472,27715,2018-02-24 23:20:59.768000+00:00,2018-02-24 23:21:27.483000+00:00
368230331338976472,23128,2018-02-24 05:45:11.682000+00:00,2018-02-24 05:45:34.810000+00:00
368230331338976472,40310,2018-02-24 17:58:11.888000+00:00,2018-02-24 17:58:52.198000+00:00
368230331338976472,4931,2018-02-22 19:13:38.632000+00:00,2018-02-22 19:13:43.563000+00:00
368230331338976472,81721,2018-02-27 16:06:13.780000+00:00,2018-02-27 16:07:34.799000+00:00
368230331338976472,48071,2018-02-26 21:25:43.954000+00:00,2018-02-26 21:26:32.250000+00:00
368230331338976472,1097558,2018-02-24 21:39:50.354000+00:00,2018-02-24 21:58:07.912000+00:00
368230331338976472,21081,2018-02-27 21:31:59.620000+00:00,2018-02-27 21:32:20.143000+00:00
368230331338976472,53514,2018-02-22 17:02:10.400000+00:00,2018-02-22 17:03:03.914000+00:00
368230331338976472,13973,2018-02-24 05:53:12.706000+00:00,2018-02-24 05:53:26.679000+00:00
368230331338976472,38453,2018-02-25 19:19:26.963000+00:00,2018-02-25 19:20:05.416000+00:00
368230331338976472,79490,2018-02-23 04:51:07.555000+00:00,2018-02-23 04:52:27.450000+00:00
368230331338976472,53866,2018-02-27 19:52:30.620000+00:00,2018-02-27 19:53:24.486000+00:00
368230331338976472,35226,2018-02-26 18:29:46.585000+00:00,2018-02-26 18:30:21.811000+00:00
368230331338976472,23631,2018-02-22 18:56:49.640000+00:00,2018-02-22 18:57:13.271000+00:00
368230331338976472,13648,2018-02-22 10:16:53.824000+00:00,2018-02-22 10:17:07.472000+00:00
368230331338976472,31491,2018-02-26 17:09:35.831000+00:00,2018-02-26 17:10:07.322000+00:00
368230331338976472,39535,2018-02-27 00:13:29.164000+00:00,2018-02-27 00:14:08.699000+00:00
368230331338976472,97520,2018-02-25 14:19:08.546000+00:00,2018-02-25 14:20:46.660000+00:00
368230331338976472,755,2018-02-23 22:58:53.808000+00:00,2018-02-23 22:58:54.563000+00:00
368230331338976472,51299,2018-02-22 17:29:58.190000+00:00,2018-02-22 17:30:49.489000+00:00
368230331338976472,57972,2018-02-25 20:31:55.717000+00:00,2018-02-25 20:32:53.689000+00:00
368230331338976472,36816,2018-02-27 19:03:03.503000+00:00,2018-02-27 19:03:40.319000+00:00
368230331338976472,36525,2018-02-25 21:58:13.481000+00:00,2018-02-25 21:58:50.600000+00:00
368230331338976472,31738,2018-02-23 15:07:50.201000+00:00,2018-02-23 15:08:21.939000+00:00
368230331338976472,22416,2018-02-24 05:40:52.102000+00:00,2018-02-24 05:41:14.518000+00:00
368230331338976472,46801,2018-02-22 18:15:28.668000+00:00,2018-02-22 18:16:15.469000+00:00
368230331338976472,20787,2018-02-24 14:35:33.774000+00:00,2018-02-24 14:35:54.561000+00:00
368230331338976472,71610,2018-02-27 16:01:09.882000+00:00,2018-02-27 16:02:21.492000+00:00
368230331338976472,29545,2018-02-25 17:11:04.587000+00:00,2018-02-25 17:11:34.132000+00:00
368230331338976472,11701,2018-02-24 08:52:21.177000+00:00,2018-02-24 08:52:32.878000+00:00
368230331338976472,41490,2018-02-24 18:55:52.208000+00:00,2018-02-24 18:56:33.698000+00:00
368230331338976472,750,2018-02-27 04:39:50.411000+00:00,2018-02-27 04:39:51.161000+00:00
368230331338976472,38645,2018-02-22 00:25:40.505000+00:00,2018-02-22 00:26:19.150000+00:00
368230331338976472,21456,2018-02-25 21:28:31.333000+00:00,2018-02-25 21:28:52.789000+00:00
368230331338976472,37501,2018-02-24 02:53:45.946000+00:00,2018-02-24 02:54:23.447000+00:00
368230331338976472,1791,2018-02-26 18:30:41.442000+00:00,2018-02-26 18:30:43.233000+00:00
368230331338976472,36653,2018-02-24 20:24:25.227000+00:00,2018-02-24 20:25:01.880000+00:00
368230331338976472,25878,2018-02-26 09:42:31.820000+00:00,2018-02-26 09:42:56.960000+00:00
368230331338976472,20727,2018-02-25 05:59:30.575000+00:00,2018-02-25 05:59:51.302000+00:00
368230331338976472,1892,2018-02-27 00:18:38.950000+00:00,2018-02-27 00:18:40.842000+00:00
368230331338976472,67515,2018-02-27 16:49:08.722000+00:00,2018-02-27 16:50:16.237000+00:00
368230331338976472,26080,2018-02-27 05:14:08.350000+00:00,2018-02-27 05:14:34.115000+00:00
368230331338976472,508,2018-02-22 19:15:48.163000+00:00,2018-02-22 19:15:48.671000+00:00
368230331338976472,60552,2018-02-21 21:45:05.370000+00:00,2018-02-21 21:46:05.922000+00:00
368230331338976472,42281,2018-02-21 23:17:25.970000+00:00,2018-02-21 23:18:08.251000+00:00
368230331338976472,39973,2018-02-24 21:15:58.383000+00:00,2018-02-24 21:16:38.356000+00:00
368230331338976472,454,2018-02-26 21:54:11.670000+00:00,2018-02-26 21:54:11.521000+00:00
368230331338976472,41603,2018-02-23 20:11:52.100000+00:00,2018-02-23 20:12:33.604000+00:00
368230331338976472,23820,2018-02-28 03:34:51.204000+00:00,2018-02-28 03:35:15.240000+00:00
368230331338976472,32278,2018-02-27 19:30:10.108000+00:00,2018-02-27 19:30:42.386000+00:00
368230331338976472,57151,2018-02-25 15:23:02.160000+00:00,2018-02-25 15:23:59.167000+00:00
368230331338976472,43274,2018-02-22 21:05:37.253000+00:00,2018-02-22 21:06:20.527000+00:00
368230331338976472,24393,2018-02-26 18:06:41.127000+00:00,2018-02-26 18:07:05.520000+00:00
368230331338976472,3281,2018-02-22 19:11:58.297000+00:00,2018-02-22 19:12:01.578000+00:00
368230331338976472,39246,2018-02-22 20:35:07.693000+00:00,2018-02-22 20:35:46.939000+00:00
368230331338976472,692,2018-02-27 20:25:03.987000+00:00,2018-02-27 20:25:04.679000+00:00
368230331338976472,47167,2018-02-25 16:43:51.779000+00:00,2018-02-25 16:44:38.946000+00:00
368230331338976472,31373,2018-02-23 17:10:32.706000+00:00,2018-02-23 17:11:04.790000+00:00
368230331338976472,64374,2018-02-24 21:05:07.668000+00:00,2018-02-24 21:06:12.420000+00:00
368230331338976472,15466,2018-02-22 00:51:04+00:00,2018-02-22 00:51:19.466000+00:00
368230331338976472,80266,2018-02-26 16:34:04.876000+00:00,2018-02-26 16:35:25.142000+00:00
368230331338976472,758,2018-02-22 18:54:08.425000+00:00,2018-02-22 18:54:09.183000+00:00
368230331338976472,25024,2018-02-22 00:11:07.566000+00:00,2018-02-22 00:11:32.590000+00:00
368230331338976472,81305,2018-02-26 15:25:07.382000+00:00,2018-02-26 15:26:28.687000+00:00
368230331338976472,61175,2018-02-23 16:09:28.531000+00:00,2018-02-23 16:10:29.706000+00:00
368230331338976472,41903,2018-02-22 01:12:34.536000+00:00,2018-02-22 01:13:16.439000+00:00
368230331338976472,55811,2018-02-27 22:43:01.660000+00:00,2018-02-27 22:43:57.471000+00:00
368230331338976472,47706,2018-02-22 03:09:05.781000+00:00,2018-02-22 03:09:53.487000+00:00
368230331338976472,19356,2018-02-23 20:00:23.677000+00:00,2018-02-23 20:00:43.330000+00:00
368230331338976472,34354,2018-02-24 19:34:56.218000+00:00,2018-02-24 19:35:30.572000+00:00
368230331338976472,21635,2018-02-28 05:47:15.676000+00:00,2018-02-28 05:47:37.311000+00:00
368230331338976472,43071,2018-02-23 15:31:33.776000+00:00,2018-02-23 15:32:16.847000+00:00
368230331338976472,838,2018-02-25 09:46:59.919000+00:00,2018-02-25 09:47:00.757000+00:00
368230331338976472,31502,2018-02-28 14:34:22.486000+00:00,2018-02-28 14:34:53.988000+00:00
368230331338976472,576,2018-02-23 17:31:45.115000+00:00,2018-02-23 17:31:45.691000+00:00
368230331338976472,24035,2018-02-26 16:55:13.246000+00:00,2018-02-26 16:55:37.281000+00:00
368230331338976472,39583,2018-02-23 19:33:23.331000+00:00,2018-02-23 19:34:02.914000+00:00
368230331338976472,36725,2018-02-22 14:07:29.308000+00:00,2018-02-22 14:08:06.330000+00:00
368230331338976472,28696,2018-02-26 20:29:51.400000+00:00,2018-02-26 20:30:19.700000+00:00
368230331338976472,40216,2018-02-27 19:46:53.963000+00:00,2018-02-27 19:47:34.179000+00:00
368230331338976472,33270,2018-02-27 16:22:19.500000+00:00,2018-02-27 16:22:52.770000+00:00
368230331338976472,49583,2018-02-27 19:08:48.450000+00:00,2018-02-27 19:09:38.330000+00:00
368230331338976472,55516,2018-02-23 03:23:32.520000+00:00,2018-02-23 03:24:28.360000+00:00
368230331338976472,35480,2018-02-28 03:33:33.261000+00:00,2018-02-28 03:34:08.741000+00:00
368230331338976472,64959,2018-02-28 15:07:58.862000+00:00,2018-02-28 15:09:03.821000+00:00
368230331338976472,1933,2018-02-25 09:35:15.200000+00:00,2018-02-25 09:35:16.935000+00:00
368230331338976472,57649,2018-02-27 18:10:42.629000+00:00,2018-02-27 18:11:40.278000+00:00
368230331338976472,2100,2018-02-26 09:53:25.786000+00:00,2018-02-26 09:53:27.886000+00:00
368230331338976472,42427,2018-02-23 23:40:44.725000+00:00,2018-02-23 23:41:27.152000+00:00
368230331338976472,2331,2018-02-26 17:14:43.210000+00:00,2018-02-26 17:14:45.541000+00:00
368230331338976472,39642,2018-02-26 01:10:14.961000+00:00,2018-02-26 01:10:54.603000+00:00
368230331338976472,30579,2018-02-21 21:09:35.246000+00:00,2018-02-21 21:10:05.825000+00:00
368230331338976472,5081,2018-02-22 19:13:59.500000+00:00,2018-02-22 19:14:04.131000+00:00
368230331338976472,22890,2018-02-25 04:31:09.460000+00:00,2018-02-25 04:31:31.936000+00:00
368230331338976472,38113,2018-02-28 04:29:54.270000+00:00,2018-02-28 04:30:32.140000+00:00
368230331338976472,21770,2018-02-23 05:29:27.597000+00:00,2018-02-23 05:29:49.367000+00:00
368230331338976472,46579,2018-02-27 23:14:48.886000+00:00,2018-02-27 23:15:35.465000+00:00
368230331338976472,37946,2018-02-27 14:17:38.400000+00:00,2018-02-27 14:18:15.950000+00:00
368230331338976472,2036,2018-02-22 08:59:32.897000+00:00,2018-02-22 08:59:34.933000+00:00
368230331338976472,10072,2018-02-25 20:34:57.278000+00:00,2018-02-25 20:35:07.350000+00:00
368230331338976472,3443,2018-02-23 03:08:50.858000+00:00,2018-02-23 03:08:54.301000+00:00
368230331338976472,45081,2018-02-23 02:55:49.481000+00:00,2018-02-23 02:56:34.562000+00:00
368230331338976472,49238,2018-02-25 23:46:31.595000+00:00,2018-02-25 23:47:20.833000+00:00
368230331338976472,55138,2018-02-23 16:08:50.833000+00:00,2018-02-23 16:09:45.971000+00:00
368230331338976472,31662,2018-02-22 10:08:44.718000+00:00,2018-02-22 10:09:16.380000+00:00
368230331338976472,1777,2018-02-23 02:43:06.831000+00:00,2018-02-23 02:43:08.608000+00:00
368230331338976472,15983,2018-02-27 20:29:13.204000+00:00,2018-02-27 20:29:29.187000+00:00
368230331338976472,2034,2018-02-25 22:32:11.844000+00:00,2018-02-25 22:32:13.878000+00:00
368230331338976472,714,2018-02-23 01:43:55.420000+00:00,2018-02-23 01:43:55.756000+00:00
368230331338976472,66080,2018-02-26 04:32:25.577000+00:00,2018-02-26 04:33:31.657000+00:00
368230331338976472,66835,2018-02-24 15:52:16.633000+00:00,2018-02-24 15:53:23.468000+00:00
368230331338976472,3625,2018-02-22 22:02:07.120000+00:00,2018-02-22 22:02:10.637000+00:00
368230331338976472,4248,2018-02-22 22:04:54.659000+00:00,2018-02-22 22:04:58.907000+00:00
368230331338976472,30374,2018-02-27 05:54:57.983000+00:00,2018-02-27 05:55:28.357000+00:00
368230331338976472,25382,2018-02-24 17:10:43.833000+00:00,2018-02-24 17:11:09.215000+00:00
368230331338976472,17628,2018-02-26 04:32:07.299000+00:00,2018-02-26 04:32:24.927000+00:00
368230331338976472,47727,2018-02-22 23:53:06.349000+00:00,2018-02-22 23:53:54.760000+00:00
368230331338976472,12147,2018-02-22 11:59:46.163000+00:00,2018-02-22 11:59:58.310000+00:00
368230331338976472,5156,2018-02-26 09:00:30.228000+00:00,2018-02-26 09:00:35.384000+00:00
368230331338976472,27828,2018-02-25 15:07:42+00:00,2018-02-25 15:08:09.828000+00:00
368230331338976472,2343,2018-02-26 09:00:37.592000+00:00,2018-02-26 09:00:39.935000+00:00
368230331338976472,35753,2018-02-22 04:32:13.564000+00:00,2018-02-22 04:32:49.317000+00:00
368230331338976472,31792,2018-02-24 05:56:03.751000+00:00,2018-02-24 05:56:35.543000+00:00
368230331338976472,45265,2018-02-25 15:06:07.466000+00:00,2018-02-25 15:06:52.731000+00:00
368230331338976472,16407,2018-02-22 00:08:22.286000+00:00,2018-02-22 00:08:38.693000+00:00
368230331338976472,50314,2018-02-24 02:30:58.534000+00:00,2018-02-24 02:31:48.848000+00:00
368230331338976472,38998,2018-02-26 20:08:40.436000+00:00,2018-02-26 20:09:19.434000+00:00
368230331338976472,38449,2018-02-23 00:57:18.909000+00:00,2018-02-23 00:57:57.358000+00:00
368230331338976472,44936,2018-02-23 00:24:55.747000+00:00,2018-02-23 00:25:40.683000+00:00
368230331338976472,30908,2018-02-27 03:58:14.805000+00:00,2018-02-27 03:58:45.713000+00:00
368230331338976472,30237,2018-02-26 00:47:09.400000+00:00,2018-02-26 00:47:39.637000+00:00
368230331338976472,2393,2018-02-25 09:53:19.427000+00:00,2018-02-25 09:53:21.820000+00:00
368230331338976472,47585,2018-02-23 02:00:33.293000+00:00,2018-02-23 02:01:20.878000+00:00
368230331338976472,1682,2018-02-25 09:53:41.547000+00:00,2018-02-25 09:53:43.229000+00:00
368230331338976472,1751,2018-02-25 09:54:38.780000+00:00,2018-02-25 09:54:39.829000+00:00
368230331338976472,306,2018-02-26 18:37:25.935000+00:00,2018-02-26 18:37:26.241000+00:00
368230331338976472,1184928,2018-02-25 16:18:47.730000+00:00,2018-02-25 16:38:32.658000+00:00
368230331338976472,1241,2018-02-26 09:37:29.874000+00:00,2018-02-26 09:37:31.115000+00:00
368230331338976472,16613,2018-02-25 00:22:20.452000+00:00,2018-02-25 00:22:37.650000+00:00
368230331338976472,37526,2018-02-25 22:32:43.842000+00:00,2018-02-25 22:33:21.368000+00:00
368230331338976472,45031,2018-02-23 18:58:13.350000+00:00,2018-02-23 18:58:58.660000+00:00
368230331338976472,53184,2018-02-25 04:55:58.384000+00:00,2018-02-25 04:56:51.568000+00:00
368230331338976472,1700,2018-02-22 20:30:24.583000+00:00,2018-02-22 20:30:26.283000+00:00
368230331338976472,2887,2018-02-26 09:34:35.479000+00:00,2018-02-26 09:34:38.366000+00:00
368230331338976472,43536,2018-02-28 00:03:48.996000+00:00,2018-02-28 00:04:32.532000+00:00
368230331338976472,47859,2018-02-22 22:51:01.319000+00:00,2018-02-22 22:51:49.178000+00:00
368230331338976472,25484,2018-02-26 19:09:03.668000+00:00,2018-02-26 19:09:29.152000+00:00
368230331338976472,132232,2018-02-23 14:32:49.230000+00:00,2018-02-23 14:35:01.255000+00:00
368230331338976472,1213,2018-02-27 05:31:05.164000+00:00,2018-02-27 05:31:06.377000+00:00
368230331338976472,43788,2018-02-23 23:37:57.163000+00:00,2018-02-23 23:38:40.951000+00:00
368230331338976472,47988,2018-02-24 02:24:24.599000+00:00,2018-02-24 02:25:12.587000+00:00
368230331338976472,2934,2018-02-25 03:30:31.944000+00:00,2018-02-25 03:30:34.878000+00:00
368230331338976472,1860,2018-02-23 09:00:48.790000+00:00,2018-02-23 09:00:49.939000+00:00
368230331338976472,52288,2018-02-23 01:15:03.200000+00:00,2018-02-23 01:15:55.308000+00:00
368230331338976472,2014,2018-02-23 01:43:09.350000+00:00,2018-02-23 01:43:11.490000+00:00
368230331338976472,52606,2018-02-26 21:26:19.740000+00:00,2018-02-26 21:27:12.346000+00:00
368230331338976472,41151,2018-02-23 02:58:10.295000+00:00,2018-02-23 02:58:51.446000+00:00
368230331338976472,730,2018-02-24 01:48:57.620000+00:00,2018-02-24 01:48:58.350000+00:00
368230331338976472,6371,2018-02-22 22:04:55.510000+00:00,2018-02-22 22:05:01.422000+00:00
368230331338976472,47929,2018-02-23 16:49:21.167000+00:00,2018-02-23 16:50:09.960000+00:00
368230331338976472,1773,2018-02-28 10:04:51.122000+00:00,2018-02-28 10:04:52.895000+00:00
368230331338976472,36184,2018-02-24 02:28:16.798000+00:00,2018-02-24 02:28:52.982000+00:00
368230331338976472,42112,2018-02-27 20:34:27.380000+00:00,2018-02-27 20:35:09.492000+00:00
368230331338976472,39631,2018-02-24 05:06:25.983000+00:00,2018-02-24 05:07:05.614000+00:00
368230331338976472,1156465,2018-02-27 23:41:08.723000+00:00,2018-02-28 00:00:25.188000+00:00
368230331338976472,25051,2018-02-24 02:36:20.128000+00:00,2018-02-24 02:36:45.179000+00:00
368230331338976472,2001,2018-02-25 09:35:43.603000+00:00,2018-02-25 09:35:45.604000+00:00
368230331338976472,45285,2018-02-24 22:36:13.292000+00:00,2018-02-24 22:36:58.577000+00:00
368230331338976472,41901,2018-02-23 20:02:01.864000+00:00,2018-02-23 20:02:43.765000+00:00
368230331338976472,3029,2018-02-27 02:38:41.824000+00:00,2018-02-27 02:38:44.853000+00:00
368230331338976472,39673,2018-02-24 20:50:59.847000+00:00,2018-02-24 20:51:39.520000+00:00
368230331338976472,379,2018-02-27 02:16:55.450000+00:00,2018-02-27 02:16:55.424000+00:00
368230331338976472,42260,2018-02-25 04:24:37.841000+00:00,2018-02-25 04:25:20.101000+00:00
368230331338976472,48974,2018-02-25 04:23:07.346000+00:00,2018-02-25 04:23:56.320000+00:00
368230331338976472,27637,2018-02-28 00:17:00.386000+00:00,2018-02-28 00:17:28.230000+00:00
368230331338976472,59866,2018-02-26 04:38:51.521000+00:00,2018-02-26 04:39:51.387000+00:00
